line,time_seconds,command,distance_xy_in,distance_xyz_in,estimated_ipm,bucket,raw
3092,30.76,M3,3.200499999999998,3.200499999999998,19202.99999999999,planned,"M3, 43.2749, 0.1375, 0.4724"
3093,30.77,M3,0.05545926432977888,0.055459264329778886,332.7555859786733,planned,"M3, 43.2196, 0.1333, 0.4724"
3094,30.78,M3,0.04790375768141589,0.04790375768141588,287.42254608849527,planned,"M3, 43.173, 0.1222, 0.4724"
3095,30.79,M3,0.048355764909679536,0.048355764909679536,290.13458945807724,planned,"M3, 43.1282, 0.104, 0.4724"
3096,30.8,M3,0.04825971404805717,0.04825971404805717,289.55828428834303,planned,"M3, 43.0868, 0.0792, 0.4724"
3097,30.81,M3,0.048141873665240004,0.048141873665240004,288.85124199144,planned,"M3, 43.0498, 0.0484, 0.4724"
3098,30.82,M3,0.06229454229705632,0.06229454229705632,373.7672537823379,planned,"M3, 43.0088, 0.0015, 0.4724"
3099,30.83,CG,1.0184195068020192,1.0184195068020192,6110.517040812115,planned,"CG, , 42.8677, -0.0625, -0.1411, 0.1235, , 1"
3100,30.84,M3,5.134999999999998,5.134999999999998,30809.999999999985,planned,"M3, 37.7327, -0.0625, 0.4724"
3101,30.85,CG,1.0186513276409672,1.0186513276409672,6111.907965845804,planned,"CG, , 37.5918, 0.0013, 0, 0.1875, , 1"
3102,30.86,M3,0.06264263723694886,0.06264263723694886,375.85582342169323,planned,"M3, 37.5505, 0.0484, 0.4724"
3103,30.87,M3,0.048141873665240004,0.048141873665240004,288.85124199144,planned,"M3, 37.5135, 0.0792, 0.4724"
3104,30.88,M3,0.04817395561919295,0.04817395561919295,289.0437337151577,planned,"M3, 37.4722, 0.104, 0.4724"
3105,30.89,M3,0.04817053041020242,0.04817053041020242,289.0231824612145,planned,"M3, 37.4276, 0.1222, 0.4724"
3106,30.9,M3,0.04819564295660011,0.04819564295660011,289.17385773960063,planned,"M3, 37.3807, 0.1333, 0.4724"
3107,30.91,M3,0.055359552021308094,0.055359552021308094,332.15731212784857,planned,"M3, 37.3255, 0.1375, 0.4724"
3108,30.92,M3,3.1355000000000004,3.1355000000000004,18813.000000000004,planned,"M3, 34.19, 0.1375, 0.4724"
3109,30.93,M3,0.055459264329771794,0.0554592643297718,332.7555859786308,planned,"M3, 34.1347, 0.1333, 0.4724"
3110,30.94,M3,0.04819564295660011,0.04819564295660011,289.17385773960063,planned,"M3, 34.0878, 0.1222, 0.4724"
3111,30.95,M3,0.04817053041020242,0.04817053041020242,289.0231824612145,planned,"M3, 34.0432, 0.104, 0.4724"
3112,30.96,M3,0.04817395561919295,0.04817395561919295,289.0437337151577,planned,"M3, 34.0019, 0.0792, 0.4724"
3113,30.97,M3,0.048065060074857745,0.048065060074857745,288.39036044914644,planned,"M3, 33.965, 0.0484, 0.4724"
3114,30.98,M3,0.06270861184877438,0.06270861184877438,376.2516710926463,planned,"M3, 33.9236, 0.0013, 0.4724"
3115,30.99,CG,1.0174617776827697,1.0174617776827697,6104.770666096618,planned,"CG, , 33.7815, -0.0625, -0.1409, 0.1237, , 1"
3116,31.0,J3,0.0,0.6725000000000001,4035.000000000001,planned,"J3, 33.7815, -0.0625, 1.1449"
3117,31.01,J3,31.77889028034176,31.77889028034176,190673.34168205058,planned,"J3, 62.7967, 12.8996, 1.1449"
3118,31.02,M3,0.0,0.0050000000000001155,30.000000000000693,acceptable_slow,"M3, 62.7967, 12.8996, 1.1399"
3119,31.03,M3,0.0002999999999957481,0.010804165863221266,64.8249951793276,acceptable_slow,"M3, 62.797, 12.8996, 1.1291"
3120,31.04,M3,0.0009000000000014552,0.010837435120913107,65.02461072547865,acceptable_slow,"M3, 62.7979, 12.8996, 1.1183"
3121,31.05,M3,0.0015000000000000568,0.010804628637764626,64.82777182658776,acceptable_slow,"M3, 62.7994, 12.8996, 1.1076"
3122,31.06,M3,0.002200000000001978,0.010825894882179832,64.95536929307899,acceptable_slow,"M3, 62.8016, 12.8996, 1.097"
3123,31.07,M3,0.00269999999999726,0.010841586599754864,65.04951959852919,acceptable_slow,"M3, 62.8043, 12.8996, 1.0865"
3124,31.08,M3,0.0033000000000029672,0.010720541031124284,64.3232461867457,acceptable_slow,"M3, 62.8076, 12.8996, 1.0763"
3125,31.09,M3,0.003900000000001569,0.01082681855394336,64.96091132366016,acceptable_slow,"M3, 62.8115, 12.8996, 1.0662"
3126,31.1,M3,0.0045000000000001705,0.010874741376235203,65.24844825741123,acceptable_slow,"M3, 62.816, 12.8996, 1.0563"
3127,31.11,M3,0.0049999999999954525,0.010735455276789882,64.4127316607393,acceptable_slow,"M3, 62.821, 12.8996, 1.0468"
3128,31.12,M3,0.00560000000000116,0.010855873986004556,65.13524391602733,acceptable_slow,"M3, 62.8266, 12.8996, 1.0375"
3129,31.13,M3,0.006100000000003547,0.010789810007597241,64.73886004558344,acceptable_slow,"M3, 62.8327, 12.8996, 1.0286"
3130,31.14,M3,0.006599999999998829,0.010840664186293363,65.04398511776017,acceptable_slow,"M3, 62.8393, 12.8996, 1.02"
3131,31.15,M3,0.006999999999997897,0.010781465577553467,64.6887934653208,acceptable_slow,"M3, 62.8463, 12.8996, 1.0118"
3132,31.16,M3,0.007600000000003604,0.010890362712052121,65.34217627231273,acceptable_slow,"M3, 62.8539, 12.8996, 1.004"
3133,31.17,M3,0.007899999999999352,0.01075639344761939,64.53836068571634,acceptable_slow,"M3, 62.8618, 12.8996, 0.9967"
3134,31.18,M3,0.00829999999999842,0.010793516572460247,64.76109943476148,acceptable_slow,"M3, 62.8701, 12.8996, 0.9898"
3135,31.19,M3,0.008800000000000807,0.010881176406988985,65.28705844193392,acceptable_slow,"M3, 62.8789, 12.8996, 0.9834"
3136,31.2,M3,0.009000000000000341,0.010761505470890508,64.56903282534306,acceptable_slow,"M3, 62.8879, 12.8996, 0.9775"
3137,31.21,M3,0.009399999999999409,0.010791200118614694,64.74720071168817,acceptable_slow,"M3, 62.8973, 12.8996, 0.9722"
3138,31.22,M3,0.009699999999995157,0.010822661410203372,64.93596846122023,acceptable_slow,"M3, 62.907, 12.8996, 0.9674"
3139,31.23,M3,0.010000000000005116,0.010885311203640575,65.31186722184346,acceptable_slow,"M3, 62.917, 12.8996, 0.9631"
3140,31.24,M3,0.01010000000000133,0.010722406446317282,64.3344386779037,acceptable_slow,"M3, 62.9271, 12.8996, 0.9595"
3141,31.25,M3,0.010399999999997078,0.010852188719329348,65.11313231597609,acceptable_slow,"M3, 62.9375, 12.8996, 0.9564"
3142,31.26,M3,1.0855999999999995,1.1238995373252891,6743.397223951734,planned,"M3, 64.0231, 12.8996, 0.6655"
3143,31.27,M3,0.055566626674656595,0.057529644532194515,345.1778671931671,planned,"M3, 64.0785, 12.9039, 0.6506"
3144,31.28,M3,0.04788068504104546,0.049562082280709234,297.3724936842554,planned,"M3, 64.1251, 12.9149, 0.6378"
3145,31.29,M3,0.048355764909673034,0.05007274707862118,300.43648247172706,planned,"M3, 64.1699, 12.9331, 0.6248"
3146,31.3,M3,0.04822551192056533,0.049921037649477897,299.5262258968674,planned,"M3, 64.2112, 12.958, 0.6119"
3147,31.31,M3,0.04814187366523407,0.049840244782699036,299.0414686961942,planned,"M3, 64.2482, 12.9888, 0.599"
3148,31.32,M3,0.062285230994194044,0.06448519209865244,386.9111525919147,planned,"M3, 64.2893, 13.0356, 0.5823"
3149,31.33,M3,0.010688779163213766,0.01107519751516662,66.45118509099972,acceptable_slow,"M3, 64.2965, 13.0435, 0.5794"
3150,31.34,M3,0.010751744044575122,0.011135977729865335,66.815866379192,acceptable_slow,"M3, 64.3043, 13.0509, 0.5765"
3151,31.35,M3,0.0107056060080678,0.01106571281029729,66.39427686178374,acceptable_slow,"M3, 64.3124, 13.0579, 0.5737"
3152,31.36,M3,0.010700467279514153,0.011086478250551575,66.51886950330945,acceptable_slow,"M3, 64.3209, 13.0644, 0.5708"
3153,31.37,M3,0.010733592129394644,0.011118453129828931,66.71071877897359,acceptable_slow,"M3, 64.3298, 13.0704, 0.5679"
3154,31.38,M3,0.010718675291279341,0.011078357278941756,66.47014367365053,acceptable_slow,"M3, 64.339, 13.0759, 0.5651"
3155,31.39,M3,0.01068924693325233,0.011075648965186848,66.45389379112109,acceptable_slow,"M3, 64.3485, 13.0808, 0.5622"
3156,31.4,M3,0.010742439201595403,0.01112699420328661,66.76196521971966,acceptable_slow,"M3, 64.3583, 13.0852, 0.5593"
3157,31.41,M3,0.010697663296257856,0.011083771921151328,66.50263152690798,acceptable_slow,"M3, 64.3683, 13.089, 0.5564"
3158,31.42,M3,0.010720541031120866,0.01108016245368028,66.48097472208168,acceptable_slow,"M3, 64.3785, 13.0923, 0.5536"
3159,31.43,M3,0.01072007462661023,0.011105404089905622,66.63242453943373,acceptable_slow,"M3, 64.3889, 13.0949, 0.5507"
3160,31.44,M3,0.010707940978538008,0.011093691901249718,66.5621514074983,acceptable_slow,"M3, 64.3994, 13.097, 0.5478"
3161,31.45,M3,0.01070560600806551,0.011065712810295045,66.39427686177027,acceptable_slow,"M3, 64.41, 13.0985, 0.545"
3162,31.46,M3,0.010729864864013824,0.011114854924829136,66.68912954897482,acceptable_slow,"M3, 64.4207, 13.0993, 0.5421"
3163,31.47,M3,0.010704204781299692,0.011090085662428369,66.54051397457022,acceptable_slow,"M3, 64.4314, 13.0996, 0.5392"
3164,31.48,M3,0.010707474025184427,0.011093241185514687,66.55944711308811,acceptable_slow,"M3, 64.4421, 13.0992, 0.5363"
3165,31.49,M3,0.010746627377926409,0.011105404089901346,66.63242453940808,acceptable_slow,"M3, 64.4528, 13.0982, 0.5335"
3166,31.5,M3,0.01070560600806551,0.011091438139390602,66.54862883634361,acceptable_slow,"M3, 64.4634, 13.0967, 0.5306"
3167,31.51,M3,0.010728000745719514,0.011113055385453567,66.67833231272141,acceptable_slow,"M3, 64.4739, 13.0945, 0.5277"
3168,31.52,M3,0.010673799698327725,0.011034944494650645,66.20966696790387,acceptable_slow,"M3, 64.4842, 13.0917, 0.5249"
3169,31.53,M3,0.0107517440445699,0.011135977729860294,66.81586637916176,acceptable_slow,"M3, 64.4944, 13.0883, 0.522"
3170,31.54,M3,0.010640488710582515,0.011028599185754917,66.17159511452951,acceptable_slow,"M3, 64.5043, 13.0844, 0.5191"
3171,31.55,M3,0.010825894882178081,0.011207586716147667,67.24552029688601,acceptable_slow,"M3, 64.5141, 13.0798, 0.5162"
3172,31.56,M3,0.010647065323364777,0.011009087155618165,66.054522933709,acceptable_slow,"M3, 64.5235, 13.0748, 0.5134"
3173,31.57,M3,0.010685036265734417,0.01107158525235026,66.42951151410156,acceptable_slow,"M3, 64.5326, 13.0692, 0.5105"
3174,31.58,M3,0.010707474025179286,0.011093241185509695,66.55944711305817,acceptable_slow,"M3, 64.5414, 13.0631, 0.5076"
3175,31.59,M3,0.01076150547088897,0.011119802156512199,66.7188129390732,acceptable_slow,"M3, 64.5499, 13.0565, 0.5048"
3176,31.6,M3,0.010696261028983375,0.011082418508617539,66.49451105170525,acceptable_slow,"M3, 64.5579, 13.0494, 0.5019"
3177,31.61,M3,0.01074895343742829,0.011133283433021973,66.79970059813185,acceptable_slow,"M3, 64.5656, 13.0419, 0.499"
3178,31.62,M3,0.010688779163213766,0.01107519751516662,66.45118509099972,acceptable_slow,"M3, 64.5728, 13.034, 0.4961"
3179,31.63,M3,0.010666770832821752,0.011028145809696962,66.16887485818177,acceptable_slow,"M3, 64.5795, 13.0257, 0.4933"
3180,31.64,M3,0.010822661410214336,0.011204463396349807,67.22678037809884,acceptable_slow,"M3, 64.5858, 13.0169, 0.4904"
3181,31.65,M3,0.010653168542733904,0.011040833301879677,66.24499981127806,acceptable_slow,"M3, 64.5915, 13.0079, 0.4875"
3182,31.66,M3,0.010742439201597124,0.011101351269102805,66.60810761461684,acceptable_slow,"M3, 64.5967, 12.9985, 0.4847"
3183,31.67,M3,0.010688779163216491,0.01107519751516925,66.4511850910155,acceptable_slow,"M3, 64.6014, 12.9889, 0.4818"
3184,31.68,M3,0.010715409464881297,0.011100900864347353,66.60540518608411,acceptable_slow,"M3, 64.6055, 12.979, 0.4789"
3185,31.69,M3,0.006894925670371422,0.0071014083110286464,42.60844986617188,acceptable_slow,"M3, 64.6078, 12.9725, 0.4772"
3186,31.7,M3,0.0069260378283692876,0.007066116330771975,42.39669798463184,acceptable_slow,"M3, 64.6099, 12.9659, 0.4758"
3187,31.71,M3,0.007060453243243352,0.007161703707919333,42.97022224751599,acceptable_slow,"M3, 64.6118, 12.9591, 0.4746"
3188,31.72,M3,0.007009279563550058,0.007080254232723604,42.481525396341624,acceptable_slow,"M3, 64.6135, 12.9523, 0.4736"
3189,31.73,M3,0.007119691004530799,0.007144928271158279,42.869569626949676,acceptable_slow,"M3, 64.6148, 12.9453, 0.473"
3190,31.74,M3,0.007102112361825087,0.0071133676975107,42.6802061850642,acceptable_slow,"M3, 64.616, 12.9383, 0.4726"
3191,31.75,M3,0.007045565981522879,0.007048404074681903,42.29042444809142,acceptable_slow,"M3, 64.6168, 12.9313, 0.4724"
3192,31.76,CG,1.1588178874434674,1.1588178874434674,6952.907324660804,planned,"CG, , 64.6178, 12.9121, -0.1865, -0.0192, , 1"
3193,31.77,M3,8.1126,8.1126,48675.6,planned,"M3, 64.6178, 4.7995, 0.4724"
3194,31.78,CG,0.7205464200633066,0.7205464200633066,4323.27852037984,planned,"CG, , 64.2871, 4.6785, -0.1875, 0, , 1"
3195,31.79,M3,0.1334692848560992,0.1334692848560992,800.8157091365954,planned,"M3, 64.2009, 4.7804, 0.4724"
3196,31.8,M3,0.129139188475072,0.129139188475072,774.8351308504319,planned,"M3, 64.1131, 4.8751, 0.4724"
3197,31.81,M3,0.12919400140873832,0.12919400140873832,775.1640084524299,planned,"M3, 64.0209, 4.9656, 0.4724"
3198,31.82,M3,0.12945238506879292,0.12945238506879292,776.7143104127575,planned,"M3, 63.9245, 5.052, 0.4724"
3199,31.83,M3,0.12919458192974012,0.12919458192974012,775.1674915784407,planned,"M3, 63.8245, 5.1338, 0.4724"
3200,31.84,M3,0.1291614880682346,0.1291614880682346,774.9689284094077,planned,"M3, 63.7208, 5.2108, 0.4724"
3201,31.85,M3,0.1294125187143799,0.1294125187143799,776.4751122862793,planned,"M3, 63.6134, 5.283, 0.4724"
3202,31.86,M3,0.12929597828238742,0.12929597828238742,775.7758696943246,planned,"M3, 63.503, 5.3503, 0.4724"
3203,31.87,M3,0.12915451985896806,0.12915451985896806,774.9271191538083,planned,"M3, 63.3897, 5.4123, 0.4724"
3204,31.88,M3,0.12933939848321474,0.12933939848321474,776.0363908992884,planned,"M3, 63.2735, 5.4691, 0.4724"
3205,31.89,M3,0.12929891724218015,0.12929891724218015,775.7935034530809,planned,"M3, 63.1549, 5.5206, 0.4724"
3206,31.9,M3,0.12900387591076104,0.12900387591076104,774.0232554645662,planned,"M3, 63.0343, 5.5664, 0.4724"
3207,31.91,M3,0.12933870263768826,0.12933870263768826,776.0322158261296,planned,"M3, 62.9114, 5.6067, 0.4724"
3208,31.92,M3,0.12912211274603727,0.12912211274603727,774.7326764762237,planned,"M3, 62.787, 5.6413, 0.4724"
3209,31.93,M3,0.12956426976601282,0.12956426976601282,777.3856185960769,planned,"M3, 62.6607, 5.6702, 0.4724"
3210,31.94,M3,0.12898534800511163,0.12898534800511163,773.9120880306698,planned,"M3, 62.5338, 5.6933, 0.4724"
3211,31.95,M3,0.12913717512784625,0.12913717512784625,774.8230507670776,planned,"M3, 62.4058, 5.7104, 0.4724"
3212,31.96,M3,0.12939435845507488,0.12939435845507488,776.3661507304492,planned,"M3, 62.2769, 5.7217, 0.4724"
3213,31.97,M3,0.13291384427515043,0.13291384427515043,797.4830656509025,planned,"M3, 62.1441, 5.7272, 0.4724"
3214,31.98,M3,0.44985349837475247,0.44985349837475247,2699.1209902485148,planned,"M3, 61.6945, 5.7423, 0.4724"
3215,31.99,M3,0.005707889277129521,0.005707889277129522,34.24733566277713,acceptable_slow,"M3, 61.6888, 5.7426, 0.4724"
3216,32.0,M3,0.4513198422405132,0.4513198422405132,2707.9190534430795,planned,"M3, 61.2384, 5.7714, 0.4724"
3217,32.01,M3,0.005522680508591454,0.005522680508591454,33.136083051548724,acceptable_slow,"M3, 61.2329, 5.7719, 0.4724"
3218,32.02,M3,0.452254452714397,0.45225445271439707,2713.5267162863825,planned,"M3, 60.7826, 5.8139, 0.4724"
3219,32.03,M3,0.00523450093132298,0.005234500931322979,31.407005587937878,acceptable_slow,"M3, 60.7774, 5.8145, 0.4724"
3220,32.04,M3,0.45370943344832687,0.4537094334483269,2722.256600689962,planned,"M3, 60.327, 5.8692, 0.4724"
3221,32.05,M3,0.004850773134249944,0.004850773134249944,29.10463880549966,acceptable_slow,"M3, 60.3222, 5.8699, 0.4724"
3222,32.06,M3,0.45569309847747397,0.45569309847747397,2734.158590864844,planned,"M3, 59.8714, 5.9365, 0.4724"
3223,32.07,M3,0.004455333881993023,0.004455333881993023,26.732003291958137,acceptable_slow,"M3, 59.867, 5.9372, 0.4724"
3224,32.08,M3,0.4570360160862548,0.4570360160862548,2742.216096517529,planned,"M3, 59.4166, 6.0148, 0.4724"
3225,32.09,M3,0.00396232255123336,0.00396232255123336,23.77393530740016,acceptable_slow,"M3, 59.4127, 6.0155, 0.4724"
3226,32.1,M3,0.4588206730303263,0.45882067303032636,2752.924038181958,planned,"M3, 58.9623, 6.103, 0.4724"
3227,32.11,M3,0.003471310991541184,0.003471310991541184,20.8278659492471,acceptable_slow,"M3, 58.9589, 6.1037, 0.4724"
3228,32.12,M3,0.4605590081629083,0.4605590081629083,2763.3540489774496,planned,"M3, 58.5085, 6.1999, 0.4724"
3229,32.13,M3,0.0029614185789889266,0.0029614185789889266,17.76851147393356,acceptable_slow,"M3, 58.5056, 6.2005, 0.4724"
3230,32.14,M3,0.46204149164333586,0.4620414916433359,2772.2489498600157,planned,"M3, 58.0553, 6.304, 0.4724"
3231,32.15,M3,0.002353720459193082,0.002353720459193082,14.122322755158493,acceptable_slow,"M3, 58.053, 6.3045, 0.4724"
3232,32.16,M3,0.4635195896615323,0.4635195896615323,2781.1175379691936,planned,"M3, 57.6026, 6.414, 0.4724"
3233,32.17,M3,0.0017464249196568896,0.0017464249196568896,10.478549517941337,acceptable_slow,"M3, 57.6009, 6.4144, 0.4724"
3234,32.18,M3,0.4645541949008768,0.4645541949008768,2787.3251694052606,planned,"M3, 57.1505, 6.5282, 0.4724"
3235,32.19,M3,0.001140175425100142,0.001140175425100142,6.8410525506008515,danger_slow,"M3, 57.1494, 6.5285, 0.4724"
3236,32.2,M3,0.46515121197305154,0.46515121197305154,2790.9072718383095,planned,"M3, 56.6991, 6.6451, 0.4724"
3237,32.21,M3,0.0005099019513615738,0.0005099019513615738,3.059411708169443,danger_slow,"M3, 56.6986, 6.6452, 0.4724"
3238,32.22,M3,0.4654534670619596,0.4654534670619596,2792.720802371758,planned,"M3, 56.2483, 6.763, 0.4724"
3239,32.23,M3,0.464914884683207,0.464914884683207,2789.4893080992424,planned,"M3, 55.7984, 6.8802, 0.4724"
3240,32.24,M3,0.463783882859248,0.463783882859248,2782.703297155488,planned,"M3, 55.3491, 6.9952, 0.4724"
3241,32.25,M3,0.4622738690430188,0.4622738690430188,2773.643214258113,planned,"M3, 54.9004, 7.1064, 0.4724"
3242,32.26,M3,0.4604437207737738,0.4604437207737738,2762.662324642643,planned,"M3, 54.4523, 7.2123, 0.4724"
3243,32.27,M3,0.45832003010996397,0.4583200301099639,2749.9201806597835,planned,"M3, 54.0048, 7.3113, 0.4724"
3244,32.28,M3,0.45612897298900273,0.45612897298900273,2736.7738379340162,planned,"M3, 53.5578, 7.4021, 0.4724"
3245,32.29,M3,0.4538771860316404,0.4538771860316404,2723.2631161898425,planned,"M3, 53.1113, 7.4836, 0.4724"
3246,32.3,M3,0.4515172311219158,0.4515172311219158,2709.1033867314945,planned,"M3, 52.6654, 7.5546, 0.4724"
3247,32.31,M3,0.4495681483379345,0.4495681483379345,2697.408890027607,planned,"M3, 52.2198, 7.6142, 0.4724"
3248,32.32,M3,0.44770562873388114,0.44770562873388114,2686.233772403287,planned,"M3, 51.7746, 7.6615, 0.4724"
3249,32.33,M3,0.4466344590378092,0.4466344590378092,2679.806754226855,planned,"M3, 51.3293, 7.696, 0.4724"
3250,32.34,M3,0.44530017965413027,0.44530017965413027,2671.8010779247816,planned,"M3, 50.8845, 7.7171, 0.4724"
3251,32.35,M3,0.444663254609599,0.444663254609599,2667.979527657594,planned,"M3, 50.4399, 7.7246, 0.4724"
3252,32.36,M3,0.44464463338715904,0.44464463338715904,2667.8678003229543,planned,"M3, 49.9953, 7.7183, 0.4724"
3253,32.37,M3,0.44524047435065994,0.44524047435065994,2671.4428461039597,planned,"M3, 49.5505, 7.6985, 0.4724"
3254,32.38,M3,0.4461370305186483,0.4461370305186483,2676.82218311189,planned,"M3, 49.1056, 7.6653, 0.4724"
3255,32.39,M3,0.44758043969771494,0.44758043969771494,2685.4826381862895,planned,"M3, 48.6604, 7.6192, 0.4724"
3256,32.4,M3,0.4493244929892009,0.44932449298920085,2695.946957935205,planned,"M3, 48.2149, 7.5607, 0.4724"
3257,32.41,M3,0.4513455660577619,0.4513455660577619,2708.0733963465714,planned,"M3, 47.769, 7.4908, 0.4724"
3258,32.42,M3,0.4536180331512377,0.4536180331512377,2721.7081989074263,planned,"M3, 47.3226, 7.4102, 0.4724"
3259,32.43,M3,0.45597039377573895,0.4559703937757389,2735.8223626544336,planned,"M3, 46.8756, 7.3202, 0.4724"
3260,32.44,M3,0.45807166469887833,0.45807166469887833,2748.4299881932698,planned,"M3, 46.4282, 7.2219, 0.4724"
3261,32.45,M3,0.46030609381149507,0.46030609381149507,2761.8365628689703,planned,"M3, 45.9801, 7.1166, 0.4724"
3262,32.46,M3,0.46205676058250594,0.46205676058250594,2772.340563495036,planned,"M3, 45.5315, 7.0059, 0.4724"
3263,32.47,M3,0.46370958584010386,0.46370958584010386,2782.2575150406233,planned,"M3, 45.0822, 6.8912, 0.4724"
3264,32.48,M3,0.4647929108753738,0.4647929108753737,2788.757465252242,planned,"M3, 44.6324, 6.7741, 0.4724"
3265,32.49,M3,0.4654534670619596,0.4654534670619596,2792.720802371758,planned,"M3, 44.1821, 6.6563, 0.4724"
3266,32.5,M3,0.0004123105625608051,0.00041231056256080516,2.4738633753648314,danger_slow,"M3, 44.1817, 6.6562, 0.4724"
3267,32.51,M3,0.4652981839637909,0.46529818396379097,2791.7891037827458,planned,"M3, 43.7313, 6.5394, 0.4724"
3268,32.52,M3,0.001044030650888622,0.001044030650888622,6.264183905331731,danger_slow,"M3, 43.7303, 6.5391, 0.4724"
3269,32.53,M3,0.46504008429381755,0.46504008429381755,2790.2405057629053,planned,"M3, 43.2795, 6.4249, 0.4724"
3270,32.54,M3,0.001649242250243436,0.001649242250243436,9.895453501460615,danger_slow,"M3, 43.2779, 6.4245, 0.4724"
3271,32.55,M3,0.4635905521039031,0.46359055210390315,2781.543312623419,planned,"M3, 42.8275, 6.3147, 0.4724"
3272,32.56,M3,0.002280350850200284,0.002280350850200284,13.682105101201703,acceptable_slow,"M3, 42.8253, 6.3141, 0.4724"
3273,32.57,M3,0.46227369598539964,0.46227369598539964,2773.6421759123978,planned,"M3, 42.3749, 6.21, 0.4724"
3274,32.58,M3,0.002863564212648969,0.002863564212648969,17.181385275893813,acceptable_slow,"M3, 42.3721, 6.2094, 0.4724"
3275,32.59,M3,0.46072677369564885,0.46072677369564885,2764.360642173893,planned,"M3, 41.9217, 6.1124, 0.4724"
3276,32.6,M3,0.0033541019662526716,0.0033541019662526716,20.12461179751603,acceptable_slow,"M3, 41.9184, 6.1118, 0.4724"
3277,32.61,M3,0.4589931589904095,0.4589931589904095,2753.958953942457,planned,"M3, 41.468, 6.0234, 0.4724"
3278,32.62,M3,0.003962322551233203,0.003962322551233203,23.77393530739922,acceptable_slow,"M3, 41.4641, 6.0227, 0.4724"
3279,32.63,M3,0.45720686783993286,0.45720686783993286,2743.241207039597,planned,"M3, 41.0137, 5.9441, 0.4724"
3280,32.64,M3,0.004356604182159045,0.004356604182159045,26.13962509295427,acceptable_slow,"M3, 41.0094, 5.9434, 0.4724"
3281,32.65,M3,0.45545960303851496,0.455459603038515,2732.75761823109,planned,"M3, 40.559, 5.8757, 0.4724"
3282,32.66,M3,0.004850773134249944,0.004850773134249944,29.10463880549966,acceptable_slow,"M3, 40.5542, 5.875, 0.4724"
3283,32.67,M3,0.4538433650501037,0.4538433650501037,2723.060190300622,planned,"M3, 40.1038, 5.8192, 0.4724"
3284,32.68,M3,0.008845903006477926,0.008845903006477926,53.07541803886756,acceptable_slow,"M3, 40.095, 5.8183, 0.4724"
3285,32.69,M3,0.33397492420838865,0.33397492420838865,2003.8495452503319,planned,"M3, 39.762, 5.7928, 0.4724"
3286,32.7,CG,1.1660663874513548,1.1660663874513548,6996.398324708129,planned,"CG, , 39.7495, 5.7922, -0.0143, 0.187, , 1"
3287,32.71,M3,0.33391533358023545,0.33391533358023545,2003.4920014814127,planned,"M3, 39.4156, 5.789, 0.4724"
3288,32.72,CG,1.1656358960420263,1.1656358960420263,6993.815376252158,planned,"CG, , 39.4031, 5.7893, -0.0018, 0.1875, , 1"
3289,32.73,M3,0.33374698500511335,0.33374698500511335,2002.4819100306802,planned,"M3, 39.0699, 5.8084, 0.4724"
3290,32.74,CG,1.1656913953827663,1.1656913953827663,6994.148372296598,planned,"CG, , 39.0574, 5.8095, 0.0107, 0.1872, , 1"
3291,32.75,M3,0.33385195820902297,0.33385195820902297,2003.1117492541377,planned,"M3, 38.7261, 5.8507, 0.4724"
3292,32.76,CG,1.1656948419728395,1.1656948419728395,6994.169051837036,planned,"CG, , 38.7137, 5.8527, 0.0232, 0.1861, , 1"
3293,32.77,M3,0.33385585212783425,0.33385585212783425,2003.1351127670055,planned,"M3, 38.3859, 5.916, 0.4724"
3294,32.78,CG,1.1654390565201862,1.1654390565201862,6992.634339121118,planned,"CG, , 38.3736, 5.9188, 0.0355, 0.1841, , 1"
3295,32.79,M3,0.33390029949073524,0.33390029949073524,2003.4017969444112,planned,"M3, 38.0507, 6.0038, 0.4724"
3296,32.8,CG,1.1655233994872445,1.1655233994872445,6993.140396923467,planned,"CG, , 38.0388, 6.0074, 0.0478, 0.1813, , 1"
3297,32.81,M3,0.33390598976359087,0.33390598976359087,2003.435938581545,planned,"M3, 37.7223, 6.1138, 0.4724"
3298,32.82,CG,1.1652835605135674,1.1652835605135674,6991.701363081404,planned,"CG, , 37.7105, 6.1182, 0.0597, 0.1777, , 1"
3299,32.83,M3,0.33387951419636563,0.3338795141963657,2003.2770851781943,planned,"M3, 37.4018, 6.2454, 0.4724"
3300,32.84,CG,1.165252144757413,1.165252144757413,6991.512868544478,planned,"CG, , 37.3904, 6.2506, 0.0715, 0.1733, , 1"
3301,32.85,M3,0.33389520811176826,0.33389520811176826,2003.3712486706095,planned,"M3, 37.0909, 6.3982, 0.4724"
3302,32.86,CG,1.165693399263765,1.165693399263765,6994.16039558259,planned,"CG, , 37.0799, 6.4041, 0.0829, 0.1682, , 1"
3303,32.87,M3,0.33388147597613277,0.33388147597613277,2003.2888558567965,planned,"M3, 36.7909, 6.5713, 0.4724"
3304,32.88,CG,1.1653675643599235,1.1653675643599235,6992.2053861595405,planned,"CG, , 36.7803, 6.578, 0.0939, 0.1623, , 1"
3305,32.89,M3,0.33387580026110947,0.33387580026110947,2003.2548015666569,planned,"M3, 36.5031, 6.7641, 0.4724"
3306,32.9,CG,1.1657938480065742,1.1657938480065742,6994.7630880394445,planned,"CG, , 36.4929, 6.7714, 0.1045, 0.1557, , 1"
